1390,Biez,4.7033973,50.72671,Brabant Wallon
1390,Bossut-Gottechain,4.6990692,50.76162,Brabant Wallon
1390,Grez-Doiceau,4.6962324,50.73862,Brabant Wallon
1390,Nethen,4.673655235,50.78383,Brabant Wallon
1400,Monstreux,4.286021634,50.59316,Brabant Wallon
1400,Nivelles,4.331909176,50.58916,Brabant Wallon
1401,Baulers,4.358648257,50.61725,Brabant Wallon
1402,Thines,4.382595409,50.58679,Brabant Wallon
1404,Bornival,4.264926221,50.60487,Brabant Wallon
1410,Waterloo,4.3978047,50.71736,Brabant Wallon
1420,Braine-L'alleud,4.354814544,50.69409,Brabant Wallon
1421,Ophain-Bois-Seigneur-Isaac,4.350790235,50.6563,Brabant Wallon
1428,Lillois-Witterzée,4.3670582,50.64837,Brabant Wallon
1430,Bierghes,4.122725798,50.69658,Brabant Wallon
1430,Quenast,4.16270214,50.67191,Brabant Wallon
1430,Rebecq,4.1355466,50.66459,Brabant Wallon
1430,Rebecq-Rognon,4.13502755,50.67356,Brabant Wallon
1435,Corbais,4.640828606,50.64917,Brabant Wallon
1435,Hévillers,4.6167772,50.62209,Brabant Wallon
1435,Mont-Saint-Guibert,4.6127019,50.63656,Brabant Wallon
1440,Braine-Le-Château,4.266669073,50.68088,Brabant Wallon
1440,Wauthier-Braine,4.313303634,50.68083,Brabant Wallon
1450,Chastre,4.636678,50.60808,Brabant Wallon
1450,Chastre-Villeroux-Blanmont,4.637794111,50.61063,Brabant Wallon
1450,Cortil-Noirmont,4.6406799,50.59081,Brabant Wallon
1450,Gentinnes,4.592722101,50.5794,Brabant Wallon
1450,Saint-Géry,4.620284842,50.57661,Brabant Wallon
1457,Nil-Saint-Vincent-Saint-Martin,4.6743285,50.64071,Brabant Wallon
1457,Tourinnes-Saint-Lambert,4.7220185,50.63955,Brabant Wallon
1457,Walhain,4.6952724,50.61828,Brabant Wallon
1457,Walhain-Saint-Paul,4.6952241,50.61678,Brabant Wallon
1460,Ittre,4.261167564,50.64634,Brabant Wallon
1460,Virginal-Samme,4.219975944,50.64134,Brabant Wallon
1461,Haut-Ittre,4.296471951,50.6488,Brabant Wallon
1470,Baisy-Thy,4.488077819,50.60402,Brabant Wallon
1470,Bousval,4.519203414,50.63205,Brabant Wallon
1470,Genappe,4.447945985,50.60801,Brabant Wallon
1471,Loupoigne,4.431964496,50.59292,Brabant Wallon
1472,Vieux-Genappe,4.401503098,50.62902,Brabant Wallon
1473,Glabais,4.446488694,50.63692,Brabant Wallon
1474,Ways,4.472942947,50.62699,Brabant Wallon
1476,Houtain-Le-Val,4.411033952,50.57629,Brabant Wallon
1480,Clabecq,4.2214131,50.68937,Brabant Wallon
1480,Oisquercq,4.2167874,50.67007,Brabant Wallon
1480,Saintes,4.160061286,50.70737,Brabant Wallon
1480,Tubize,4.204696,50.69302,Brabant Wallon
1490,Court-Saint-Etienne,4.5685766,50.64432,Brabant Wallon
1495,Marbais,4.538097597,50.55048,Brabant Wallon
1495,Mellery,4.5691118,50.58175,Brabant Wallon
1495,Sart-Dames-Avelines,4.489554887,50.55417,Brabant Wallon
1495,Tilly,4.552218722,50.5764,Brabant Wallon
1495,Villers-La-Ville,4.516035801,50.56403,Brabant Wallon
1500,Halle,4.2374349,50.73605,Brabant Flamand
1501,Buizingen,4.260508082,50.73793,Brabant Flamand
1502,Lembeek,4.214343059,50.7093,Brabant Flamand
1540,Herfelingen,4.0974868,50.74773,Brabant Flamand
1540,Herne,4.026011566,50.7233,Brabant Flamand
1541,Sint-Pieters-Kapelle,3.998576672,50.70722,Brabant Flamand
1547,Biévène,3.943147,50.71645,Brabant Flamand
1560,Hoeilaart,4.474407,50.76748,Brabant Flamand
1570,Galmaarden,3.9709983,50.75272,Brabant Flamand
1570,Tollembeek,4.004789341,50.74309,Brabant Flamand
1570,Vollezele,4.0247359,50.76088,Brabant Flamand
1600,Oudenaken,4.1958992,50.78049,Brabant Flamand
1600,Sint-Laureins-Berchem,4.1993838,50.78773,Brabant Flamand
1600,Sint-Pieters-Leeuw,4.245218617,50.78118,Brabant Flamand
1601,Ruisbroek,4.29861047,50.78486,Brabant Flamand
1602,Vlezenbeek,4.236041072,50.80559,Brabant Flamand
1620,Drogenbos,4.3173542,50.78653,Brabant Flamand
1630,Linkebeek,4.3345641,50.77161,Brabant Flamand
1640,Rhode-Saint-Genèse,4.3463687,50.74503,Brabant Flamand
1650,Beersel,4.305132149,50.76844,Brabant Flamand
1651,Lot,4.272998622,50.76514,Brabant Flamand
1652,Alsemberg,4.328170341,50.74495,Brabant Flamand
1653,Dworp,4.295015283,50.73424,Brabant Flamand
1654,Huizingen,4.273254597,50.74932,Brabant Flamand
1670,Bogaarden,4.1367803,50.73981,Brabant Flamand
1670,Heikruis,4.1126567,50.73485,Brabant Flamand
1670,Pepingen,4.178588289,50.75117,Brabant Flamand
1671,Elingen,4.174198072,50.77935,Brabant Flamand
1673,Beert,4.185344936,50.73549,Brabant Flamand
1674,Bellingen,4.160145028,50.7378,Brabant Flamand
1700,Dilbeek,4.265729967,50.84409,Brabant Flamand
1700,Sint-Martens-Bodegem,4.2150592,50.86272,Brabant Flamand
1700,Sint-Ulriks-Kapelle,4.2206526,50.88003,Brabant Flamand
1701,Itterbeek,4.2501187,50.8396,Brabant Flamand
1702,Groot-Bijgaarden,4.263566837,50.87144,Brabant Flamand
1703,Schepdaal,4.195149073,50.83631,Brabant Flamand
1730,Asse,4.180437507,50.91359,Brabant Flamand
1730,Bekkerzeel,4.2381789,50.88537,Brabant Flamand
1730,Kobbegem,4.2496669,50.90916,Brabant Flamand
1730,Mollem,4.2239826,50.93285,Brabant Flamand
1731,Relegem,4.279026593,50.90198,Brabant Flamand
1731,Zellik,4.2744185,50.88425,Brabant Flamand
1740,Ternat,4.18341714,50.87156,Brabant Flamand
1741,Wambeek,4.164637248,50.85673,Brabant Flamand
1742,Sint-Katherina-Lombeek,4.1535568,50.87267,Brabant Flamand
1745,Mazenzele,4.1717632,50.94288,Brabant Flamand
1745,Opwijk,4.1896665,50.96905,Brabant Flamand
1750,Gaasbeek,4.1888025,50.79989,Brabant Flamand
1750,Lennik,4.1648626,50.80856,Brabant Flamand
